"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Gymnázium. Tanvald. Školní 305. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",15,1,"94.1","64.2","19.7"
"Gymnázium. Tanvald. Školní 305. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",16,0,"100.0","79.6","13.4"
"Gymnázium. Tanvald. Školní 305. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",16,0,"100.0","54.3","14.2"
"Gymnázium. Tanvald. Školní 305. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",16,1,"100.0","51.3","17.7"
"Gymnázium. Turnov. Jana Palacha 804. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Didaktický test",22,0,"84.6","87.9","4.3"
"Gymnázium. Turnov. Jana Palacha 804. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Písemná práce",22,0,"84.6","79.8","6.4"
"Gymnázium. Turnov. Jana Palacha 804. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",22,0,"84.6","78.0","6.7"
"Gymnázium. Turnov. Jana Palacha 804. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",26,0,"100.0","82.7","8.4"
"Gymnázium. Turnov. Jana Palacha 804. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",26,0,"100.0","79.2","10.5"
"Gymnázium. Turnov. Jana Palacha 804. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",26,0,"100.0","62.9","11.9"
"Podještědské gymnázium. s.r.o.","Anglický jazyk","Gymnázium 8 leté","Didaktický test",11,0,"50.0","74.6","8.4"
"Podještědské gymnázium. s.r.o.","Anglický jazyk","Gymnázium 8 leté","Písemná práce",11,0,"50.0","73.7","10.7"
"Podještědské gymnázium. s.r.o.","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",11,0,"50.0","39.2","11.9"
"Podještědské gymnázium. s.r.o.","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",22,1,"100.0","69.3","15.6"
"Podještědské gymnázium. s.r.o.","Český jazyk a literatura","Gymnázium 8 leté","Písemná práce",22,0,"100.0","63.0","14.0"
"Podještědské gymnázium. s.r.o.","Český jazyk a literatura","Gymnázium 8 leté","Ústní zkouška",22,6,"100.0","31.0","27.3"
"Podještědské gymnázium. s.r.o.","Matematika","Gymnázium 8 leté","Didaktický test",10,0,"45.5","61.0","15.0"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Anglický jazyk","Lyceum","Didaktický test",26,0,"90.0","58.1","10.5"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Anglický jazyk","Lyceum","Písemná práce",26,0,"90.0","62.3","10.0"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Anglický jazyk","Lyceum","Ústní zkouška",26,2,"90.0","38.7","20.5"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Český jazyk a literatura","Lyceum","Didaktický test",29,0,"100.0","65.7","12.9"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Český jazyk a literatura","Lyceum","Písemná práce",29,0,"100.0","46.9","14.6"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Český jazyk a literatura","Lyceum","Ústní zkouška",29,4,"100.0","49.8","31.8"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Anglický jazyk","Lyceum","Didaktický test",15,0,"57.1","86.8","5.2"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Anglický jazyk","Lyceum","Písemná práce",15,0,"57.1","85.1","3.7"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Anglický jazyk","Lyceum","Ústní zkouška",15,0,"57.1","62.0","16.2"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Český jazyk a literatura","Lyceum","Didaktický test",26,0,"100.0","70.9","9.9"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Český jazyk a literatura","Lyceum","Písemná práce",26,0,"100.0","73.6","14.0"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Český jazyk a literatura","Lyceum","Ústní zkouška",26,3,"100.0","63.2","29.6"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Matematika","Lyceum","Didaktický test",11,1,"42.9","43.6","9.8"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Anglický jazyk","Lyceum","Didaktický test",22,0,"100.0","58.9","13.1"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Anglický jazyk","Lyceum","Písemná práce",22,0,"100.0","65.6","12.8"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Anglický jazyk","Lyceum","Ústní zkouška",22,1,"100.0","50.9","20.3"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Český jazyk a literatura","Lyceum","Didaktický test",22,1,"100.0","60.9","13.3"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Český jazyk a literatura","Lyceum","Písemná práce",22,0,"100.0","46.5","18.1"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Český jazyk a literatura","Lyceum","Ústní zkouška",22,1,"100.0","58.6","22.7"
"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola. Liberec 1. Masarykova 3. příspěvková organizace","Český jazyk a literatura","Lyceum","Didaktický test",24,0,"100.0","70.3","12.4"
"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola. Liberec 1. Masarykova 3. příspěvková organizace","Český jazyk a literatura","Lyceum","Písemná práce",24,0,"100.0","78.5","12.3"
"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola. Liberec 1. Masarykova 3. příspěvková organizace","Český jazyk a literatura","Lyceum","Ústní zkouška",24,0,"100.0","66.3","12.9"
"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola. Liberec 1. Masarykova 3. příspěvková organizace","Matematika","Lyceum","Didaktický test",24,1,"100.0","56.2","16.9"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Anglický jazyk","Lyceum","Didaktický test",15,2,"81.8","52.2","17.7"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Anglický jazyk","Lyceum","Písemná práce",15,1,"81.8","61.3","16.0"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Anglický jazyk","Lyceum","Ústní zkouška",15,0,"81.8","69.9","12.1"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Český jazyk a literatura","Lyceum","Didaktický test",18,2,"100.0","51.4","12.4"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Český jazyk a literatura","Lyceum","Písemná práce",18,1,"100.0","42.8","16.7"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Český jazyk a literatura","Lyceum","Ústní zkouška",18,0,"100.0","26.8","16.6"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Matematika","Lyceum","Didaktický test",3,2,"18.2","27.2","12.9"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Anglický jazyk","Lyceum","Didaktický test",11,0,"57.1","61.5","7.3"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Anglický jazyk","Lyceum","Písemná práce",11,0,"57.1","58.2","10.3"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Anglický jazyk","Lyceum","Ústní zkouška",11,0,"57.1","57.3","16.5"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Český jazyk a literatura","Lyceum","Didaktický test",20,1,"100.0","57.6","13.5"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Český jazyk a literatura","Lyceum","Písemná práce",20,0,"100.0","59.5","17.7"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Český jazyk a literatura","Lyceum","Ústní zkouška",20,0,"100.0","45.5","16.6"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Německý jazyk","Lyceum","Didaktický test",7,0,"33.3","55.7","11.9"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Německý jazyk","Lyceum","Písemná práce",7,0,"33.3","49.2","13.4"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Německý jazyk","Lyceum","Ústní zkouška",7,0,"33.3","57.3","10.2"
"Základní škola a Střední škola waldorfská. Semily","Anglický jazyk","Lyceum","Didaktický test",14,0,"83.3","77.5","9.4"
"Základní škola a Střední škola waldorfská. Semily","Anglický jazyk","Lyceum","Písemná práce",14,0,"83.3","50.9","7.6"
"Základní škola a Střední škola waldorfská. Semily","Anglický jazyk","Lyceum","Ústní zkouška",14,0,"83.3","53.1","15.2"
"Základní škola a Střední škola waldorfská. Semily","Český jazyk a literatura","Lyceum","Didaktický test",17,1,"100.0","70.0","11.6"
"Základní škola a Střední škola waldorfská. Semily","Český jazyk a literatura","Lyceum","Písemná práce",17,0,"100.0","67.9","15.5"
"Základní škola a Střední škola waldorfská. Semily","Český jazyk a literatura","Lyceum","Ústní zkouška",17,2,"100.0","51.0","27.6"
"Masarykova základní škola a Obchodní akademie Tanvald","Anglický jazyk","SOŠ ekonomické","Didaktický test",20,2,"100.0","46.9","17.5"
"Masarykova základní škola a Obchodní akademie Tanvald","Anglický jazyk","SOŠ ekonomické","Písemná práce",20,2,"100.0","45.7","21.2"
"Masarykova základní škola a Obchodní akademie Tanvald","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",20,2,"100.0","35.2","17.8"
"Masarykova základní škola a Obchodní akademie Tanvald","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",20,9,"100.0","31.0","13.5"
"Masarykova základní škola a Obchodní akademie Tanvald","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",21,1,"100.0","39.8","16.0"
"Masarykova základní škola a Obchodní akademie Tanvald","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",20,3,"100.0","26.8","21.6"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Didaktický test",33,0,"80.4","72.3","12.7"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",33,0,"80.4","72.2","8.8"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",33,1,"80.4","54.8","18.3"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",42,4,"100.0","58.4","14.2"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",42,0,"100.0","63.3","12.0"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",42,4,"100.0","38.9","23.0"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Matematika","SOŠ ekonomické","Didaktický test",9,1,"19.6","43.2","16.7"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Didaktický test",20,1,"91.3","43.7","15.0"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",20,2,"91.3","46.4","17.0"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",20,0,"91.3","45.0","17.3"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",21,1,"100.0","43.2","10.9"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",21,0,"100.0","39.1","11.2"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",21,0,"100.0","50.7","14.9"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Didaktický test",18,1,"94.7","46.1","16.4"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",18,1,"94.7","57.6","20.8"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",18,2,"94.7","37.5","21.7"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",19,3,"100.0","47.8","15.3"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",19,0,"100.0","47.8","14.7"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",19,3,"100.0","38.5","30.0"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Anglický jazyk","SOŠ ekonomické","Didaktický test",26,1,"72.3","56.8","14.4"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Anglický jazyk","SOŠ ekonomické","Písemná práce",26,0,"72.3","54.8","13.7"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",26,0,"72.3","28.9","14.6"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",38,2,"100.0","46.0","10.4"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",38,1,"100.0","38.1","14.6"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",38,1,"100.0","58.1","20.2"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Německý jazyk","SOŠ ekonomické","Didaktický test",9,0,"19.1","77.0","5.9"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Německý jazyk","SOŠ ekonomické","Písemná práce",9,1,"19.1","55.3","19.5"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Německý jazyk","SOŠ ekonomické","Ústní zkouška",9,0,"19.1","52.8","16.3"
"Vyšší odborná škola mezinárodního obchodu a Obchodní akademie. Jablonec nad Nisou. Horní náměstí 15. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Didaktický test",54,1,"89.6","64.2","15.5"
"Vyšší odborná škola mezinárodního obchodu a Obchodní akademie. Jablonec nad Nisou. Horní náměstí 15. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",54,0,"89.6","69.5","9.8"
"Vyšší odborná škola mezinárodního obchodu a Obchodní akademie. Jablonec nad Nisou. Horní náměstí 15. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",54,4,"89.6","45.2","22.0"
"Vyšší odborná škola mezinárodního obchodu a Obchodní akademie. Jablonec nad Nisou. Horní náměstí 15. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",59,1,"100.0","58.5","11.6"
"Vyšší odborná škola mezinárodního obchodu a Obchodní akademie. Jablonec nad Nisou. Horní náměstí 15. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Písemná práce",59,1,"100.0","55.1","15.3"
"Vyšší odborná škola mezinárodního obchodu a Obchodní akademie. Jablonec nad Nisou. Horní náměstí 15. příspěvková organizace","Český jazyk a literatura","SOŠ ekonomické","Ústní zkouška",59,4,"100.0","33.5","17.2"
"Vyšší odborná škola mezinárodního obchodu a Obchodní akademie. Jablonec nad Nisou. Horní náměstí 15. příspěvková organizace","Matematika","SOŠ ekonomické","Didaktický test",5,4,"10.4","14.1","14.4"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Didaktický test",34,9,"87.8","33.1","17.6"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",34,5,"87.8","27.7","16.9"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",34,4,"87.8","30.8","19.9"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",39,8,"100.0","38.0","13.6"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",39,1,"100.0","42.7","15.4"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",39,5,"100.0","27.5","20.1"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Německý jazyk","SOŠ hotelové a podnikatelské","Didaktický test",5,1,"10.2","49.2","27.4"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Německý jazyk","SOŠ hotelové a podnikatelské","Písemná práce",4,0,"10.2","57.1","7.9"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Německý jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",5,1,"10.2","51.8","32.0"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Didaktický test",34,0,"94.7","54.1","14.2"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",34,0,"94.7","64.0","11.1"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",34,3,"94.7","40.8","20.7"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",36,2,"100.0","50.5","12.6"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",36,0,"100.0","43.2","13.0"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",36,0,"100.0","38.2","16.7"
"Soukromá podnikatelská střední škola Česká Lípa s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Didaktický test",19,1,"95.2","51.7","12.3"
"Soukromá podnikatelská střední škola Česká Lípa s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",19,1,"95.2","53.9","22.6"
"Soukromá podnikatelská střední škola Česká Lípa s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",18,1,"95.2","50.3","23.6"
"Soukromá podnikatelská střední škola Česká Lípa s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",19,4,"100.0","39.7","13.9"
"Soukromá podnikatelská střední škola Česká Lípa s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",19,1,"100.0","30.5","14.5"
"Soukromá podnikatelská střední škola Česká Lípa s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",18,3,"100.0","35.5","30.5"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Didaktický test",9,4,"83.3","16.5","17.1"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",9,3,"83.3","19.7","17.8"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",9,1,"83.3","37.4","25.1"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",11,7,"100.0","25.3","13.0"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",11,2,"100.0","30.5","15.8"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",11,1,"100.0","40.7","21.2"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Didaktický test",21,1,"88.9","48.1","15.8"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",21,0,"88.9","55.7","11.5"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",20,0,"88.9","38.0","17.4"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",23,3,"100.0","36.4","9.8"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",23,1,"100.0","45.8","16.0"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",22,1,"100.0","39.9","17.8"
"Střední škola. Lomnice nad Popelkou. Antala Staška 213. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Didaktický test",16,5,"88.9","31.8","19.9"
"Střední škola. Lomnice nad Popelkou. Antala Staška 213. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",16,0,"88.9","62.5","13.9"
"Střední škola. Lomnice nad Popelkou. Antala Staška 213. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",16,3,"88.9","26.0","19.1"
"Střední škola. Lomnice nad Popelkou. Antala Staška 213. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",18,6,"100.0","33.6","10.8"
"Střední škola. Lomnice nad Popelkou. Antala Staška 213. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Písemná práce",18,0,"100.0","38.9","7.7"
"Střední škola. Lomnice nad Popelkou. Antala Staška 213. příspěvková organizace","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Ústní zkouška",17,2,"100.0","31.7","24.2"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Didaktický test",15,0,"53.6","48.5","14.3"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",15,1,"53.6","50.6","16.6"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",15,2,"53.6","37.0","22.8"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",28,0,"100.0","70.6","12.1"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",27,2,"100.0","51.3","16.6"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",27,3,"100.0","49.1","26.0"
