"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Německý jazyk","SOŠ pedagogické a humanitní","Didaktický test",10,0,"35.7","66.5","8.6"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Německý jazyk","SOŠ pedagogické a humanitní","Písemná práce",10,0,"35.7","59.5","9.8"
"Gymnázium a Střední odborná škola pedagogická. Liberec. Jeronýmova 425/27. příspěvková organizace","Německý jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",10,0,"35.7","57.5","12.9"
"Gymnázium a Střední odborná škola. Jilemnice. Tkalcovská 460. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Didaktický test",4,1,"75.0","26.0","12.5"
"Gymnázium a Střední odborná škola. Jilemnice. Tkalcovská 460. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",4,0,"75.0","63.0","9.5"
"Gymnázium a Střední odborná škola. Jilemnice. Tkalcovská 460. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",5,0,"75.0","31.0","12.7"
"Gymnázium a Střední odborná škola. Jilemnice. Tkalcovská 460. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",6,2,"100.0","33.1","9.3"
"Gymnázium a Střední odborná škola. Jilemnice. Tkalcovská 460. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",7,0,"100.0","45.4","12.8"
"Gymnázium a Střední odborná škola. Jilemnice. Tkalcovská 460. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",7,2,"100.0","36.4","32.4"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Didaktický test",27,0,"100.0","65.1","14.9"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",27,0,"100.0","68.8","10.8"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",27,0,"100.0","56.0","15.5"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",27,2,"100.0","59.7","13.7"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",27,0,"100.0","58.2","13.9"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Liberec. Šamánkova 500/8. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",27,1,"100.0","44.7","18.1"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Didaktický test",16,1,"91.3","45.4","17.3"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",16,0,"91.3","47.1","13.0"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",16,1,"91.3","46.1","12.5"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",18,2,"100.0","51.8","11.8"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",18,0,"100.0","35.6","10.7"
"Obchodní akademie. Česká Lípa. náměstí Osvobození 422. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",18,4,"100.0","34.1","28.0"
"Střední odborné učiliště nábytkářské a střední odborná škola. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Didaktický test",18,0,"86.4","49.6","12.0"
"Střední odborné učiliště nábytkářské a střední odborná škola. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",18,1,"86.4","54.1","18.3"
"Střední odborné učiliště nábytkářské a střední odborná škola. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",18,1,"86.4","51.4","20.3"
"Střední odborné učiliště nábytkářské a střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",21,0,"100.0","58.7","10.7"
"Střední odborné učiliště nábytkářské a střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",21,0,"100.0","51.6","14.6"
"Střední odborné učiliště nábytkářské a střední odborná škola. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",21,1,"100.0","47.6","15.4"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Didaktický test",7,1,"100.0","56.6","17.5"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",7,0,"100.0","50.8","15.6"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",7,0,"100.0","32.7","12.0"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",7,1,"100.0","49.0","15.7"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",7,0,"100.0","36.8","9.2"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",7,1,"100.0","28.3","29.3"
"Střední škola právní - Právní akademie. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Didaktický test",56,0,"93.3","56.7","12.8"
"Střední škola právní - Právní akademie. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",56,0,"93.3","51.9","11.1"
"Střední škola právní - Právní akademie. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",56,0,"93.3","44.8","16.4"
"Střední škola právní - Právní akademie. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",57,9,"100.0","47.7","14.4"
"Střední škola právní - Právní akademie. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",58,1,"100.0","49.8","15.1"
"Střední škola právní - Právní akademie. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",57,1,"100.0","40.0","18.7"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Didaktický test",22,4,"93.3","34.1","15.4"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",22,0,"93.3","36.7","11.4"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",22,5,"93.3","19.6","16.2"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",23,3,"100.0","42.5","14.8"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Písemná práce",23,0,"100.0","32.4","9.8"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Český jazyk a literatura","SOŠ pedagogické a humanitní","Ústní zkouška",23,0,"100.0","44.3","16.3"
"Gymnázium a Střední odborná škola. Jilemnice. Tkalcovská 460. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Didaktický test",4,0,"100.0","50.5","8.1"
"Gymnázium a Střední odborná škola. Jilemnice. Tkalcovská 460. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Písemná práce",4,0,"100.0","31.8","17.1"
"Gymnázium a Střední odborná škola. Jilemnice. Tkalcovská 460. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",4,0,"100.0","46.0","19.6"
"Gymnázium a Střední odborná škola. Jilemnice. Tkalcovská 460. příspěvková organizace","Matematika","SOŠ technické 1","Didaktický test",4,1,"100.0","43.4","21.6"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Didaktický test",8,0,"72.7","53.8","12.7"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",8,0,"72.7","67.5","8.0"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Ústní zkouška",8,0,"72.7","33.4","16.5"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Didaktický test",11,1,"100.0","40.6","6.4"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Písemná práce",11,1,"100.0","37.4","13.6"
"Obchodní akademie. Hotelová škola a Střední odborná škola. Turnov. Zborovská 519. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",11,1,"100.0","33.4","17.8"
"Střední průmyslová škola stavební. Liberec 1. Sokolovské náměstí 14. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Didaktický test",28,0,"49.3","64.9","11.3"
"Střední průmyslová škola stavební. Liberec 1. Sokolovské náměstí 14. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",28,1,"49.3","56.0","11.8"
"Střední průmyslová škola stavební. Liberec 1. Sokolovské náměstí 14. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Ústní zkouška",27,10,"49.3","17.1","17.0"
"Střední průmyslová škola stavební. Liberec 1. Sokolovské náměstí 14. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Didaktický test",59,7,"100.0","39.4","11.4"
"Střední průmyslová škola stavební. Liberec 1. Sokolovské náměstí 14. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Písemná práce",59,5,"100.0","31.7","17.9"
"Střední průmyslová škola stavební. Liberec 1. Sokolovské náměstí 14. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",58,3,"100.0","47.0","21.5"
"Střední průmyslová škola stavební. Liberec 1. Sokolovské náměstí 14. příspěvková organizace","Matematika","SOŠ technické 1","Didaktický test",30,4,"49.3","48.5","16.9"
"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola. Liberec 1. Masarykova 3. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Didaktický test",54,0,"45.1","69.6","11.3"
"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola. Liberec 1. Masarykova 3. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",54,0,"45.1","62.0","9.4"
"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola. Liberec 1. Masarykova 3. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Ústní zkouška",54,0,"45.1","52.5","15.4"
"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola. Liberec 1. Masarykova 3. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Didaktický test",120,6,"100.0","54.4","12.2"
"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola. Liberec 1. Masarykova 3. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Písemná práce",120,3,"100.0","43.2","15.2"
"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola. Liberec 1. Masarykova 3. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",120,10,"100.0","40.7","24.1"
"Střední průmyslová škola strojní a elektrotechnická a Vyšší odborná škola. Liberec 1. Masarykova 3. příspěvková organizace","Matematika","SOŠ technické 1","Didaktický test",66,9,"54.9","50.7","20.5"
"Střední průmyslová škola technická. Jablonec nad Nisou. Belgická 4852. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Didaktický test",8,0,"73.9","58.7","14.0"
"Střední průmyslová škola technická. Jablonec nad Nisou. Belgická 4852. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",8,0,"73.9","61.9","8.0"
"Střední průmyslová škola technická. Jablonec nad Nisou. Belgická 4852. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Ústní zkouška",8,0,"73.9","46.4","14.8"
"Střední průmyslová škola technická. Jablonec nad Nisou. Belgická 4852. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Didaktický test",11,2,"100.0","42.2","10.2"
"Střední průmyslová škola technická. Jablonec nad Nisou. Belgická 4852. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Písemná práce",11,0,"100.0","48.7","10.6"
"Střední průmyslová škola technická. Jablonec nad Nisou. Belgická 4852. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",11,0,"100.0","43.2","20.2"
"Střední průmyslová škola technická. Jablonec nad Nisou. Belgická 4852. příspěvková organizace","Matematika","SOŠ technické 1","Didaktický test",3,2,"26.1","33.3","23.7"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Didaktický test",30,1,"64.7","60.4","15.7"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",30,0,"64.7","53.0","12.7"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Ústní zkouška",30,1,"64.7","62.1","17.5"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Didaktický test",45,3,"100.0","41.6","11.0"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Písemná práce",45,0,"100.0","29.5","9.2"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",45,3,"100.0","28.8","21.0"
"Střední průmyslová škola. Česká Lípa. Havlíčkova 426. příspěvková organizace","Matematika","SOŠ technické 1","Didaktický test",15,8,"35.3","26.4","19.5"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Didaktický test",19,1,"90.9","43.9","15.6"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",19,1,"90.9","47.4","18.8"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Ústní zkouška",19,2,"90.9","28.9","21.7"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Didaktický test",21,4,"100.0","42.5","11.7"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Písemná práce",21,0,"100.0","54.6","12.7"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",21,0,"100.0","35.8","19.5"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Didaktický test",6,0,"46.2","55.5","9.7"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",6,0,"46.2","65.8","9.3"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Ústní zkouška",6,0,"46.2","46.4","24.3"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Didaktický test",12,0,"100.0","58.9","11.4"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Písemná práce",12,0,"100.0","46.5","10.9"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Český jazyk a literatura","SOŠ technické 1","Ústní zkouška",12,1,"100.0","37.4","25.8"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Matematika","SOŠ technické 1","Didaktický test",6,1,"53.8","44.1","23.2"
"Střední průmyslová škola textilní. Liberec. Tyršova 1. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Didaktický test",16,0,"75.8","31.9","12.9"
"Střední průmyslová škola textilní. Liberec. Tyršova 1. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",16,0,"75.8","45.7","9.9"
"Střední průmyslová škola textilní. Liberec. Tyršova 1. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Ústní zkouška",16,3,"75.8","13.6","14.1"
"Střední průmyslová škola textilní. Liberec. Tyršova 1. příspěvková organizace","Český jazyk a literatura","SOŠ technické 2","Didaktický test",20,1,"100.0","47.4","10.4"
"Střední průmyslová škola textilní. Liberec. Tyršova 1. příspěvková organizace","Český jazyk a literatura","SOŠ technické 2","Písemná práce",20,1,"100.0","50.9","15.1"
"Střední průmyslová škola textilní. Liberec. Tyršova 1. příspěvková organizace","Český jazyk a literatura","SOŠ technické 2","Ústní zkouška",20,0,"100.0","34.9","14.9"
"Střední průmyslová škola textilní. Liberec. Tyršova 1. příspěvková organizace","Matematika","SOŠ technické 2","Didaktický test",4,2,"24.2","25.7","15.5"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Didaktický test",18,1,"84.6","47.4","16.7"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",18,0,"84.6","44.6","13.0"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Ústní zkouška",18,1,"84.6","38.4","19.7"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Český jazyk a literatura","SOŠ technické 2","Didaktický test",21,3,"100.0","38.4","11.9"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Český jazyk a literatura","SOŠ technické 2","Písemná práce",21,1,"100.0","38.2","12.9"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Český jazyk a literatura","SOŠ technické 2","Ústní zkouška",21,2,"100.0","49.9","21.8"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Matematika","SOŠ technické 2","Didaktický test",3,3,"15.4","10.6","4.2"
"Střední škola tvorby a designu nábytku. s.r.o.","Anglický jazyk","SOŠ umělecké","Didaktický test",19,0,"91.7","48.0","15.8"
"Střední škola tvorby a designu nábytku. s.r.o.","Anglický jazyk","SOŠ umělecké","Písemná práce",19,0,"91.7","47.9","15.3"
"Střední škola tvorby a designu nábytku. s.r.o.","Anglický jazyk","SOŠ umělecké","Ústní zkouška",19,0,"91.7","44.8","19.2"
"Střední škola tvorby a designu nábytku. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Didaktický test",21,1,"100.0","50.1","13.7"
"Střední škola tvorby a designu nábytku. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Písemná práce",21,0,"100.0","53.6","14.7"
"Střední škola tvorby a designu nábytku. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",21,1,"100.0","37.4","17.9"
"Střední škola uměleckořemeslná a oděvní Liberec. s.r.o.","Anglický jazyk","SOŠ umělecké","Didaktický test",7,1,"100.0","35.0","14.7"
"Střední škola uměleckořemeslná a oděvní Liberec. s.r.o.","Anglický jazyk","SOŠ umělecké","Písemná práce",7,1,"100.0","35.8","22.0"
"Střední škola uměleckořemeslná a oděvní Liberec. s.r.o.","Anglický jazyk","SOŠ umělecké","Ústní zkouška",7,1,"100.0","36.4","24.4"
"Střední škola uměleckořemeslná a oděvní Liberec. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Didaktický test",7,2,"100.0","34.3","13.2"
"Střední škola uměleckořemeslná a oděvní Liberec. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Písemná práce",7,0,"100.0","50.5","11.4"
"Střední škola uměleckořemeslná a oděvní Liberec. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",7,0,"100.0","28.8","14.5"
"Střední umělecká škola v Liberci s.r.o.","Anglický jazyk","SOŠ umělecké","Didaktický test",18,1,"100.0","52.2","17.7"
"Střední umělecká škola v Liberci s.r.o.","Anglický jazyk","SOŠ umělecké","Písemná práce",18,1,"100.0","61.0","17.5"
"Střední umělecká škola v Liberci s.r.o.","Anglický jazyk","SOŠ umělecké","Ústní zkouška",16,1,"100.0","44.3","19.8"
"Střední umělecká škola v Liberci s.r.o.","Český jazyk a literatura","SOŠ umělecké","Didaktický test",18,2,"100.0","53.5","12.4"
"Střední umělecká škola v Liberci s.r.o.","Český jazyk a literatura","SOŠ umělecké","Písemná práce",18,0,"100.0","47.5","14.7"
"Střední umělecká škola v Liberci s.r.o.","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",16,2,"100.0","41.1","31.4"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Jablonec nad Nisou. Horní náměstí 1. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Didaktický test",22,4,"100.0","45.7","20.7"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Jablonec nad Nisou. Horní náměstí 1. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Písemná práce",22,0,"100.0","47.7","18.9"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Jablonec nad Nisou. Horní náměstí 1. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Ústní zkouška",22,0,"100.0","53.4","19.5"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Jablonec nad Nisou. Horní náměstí 1. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Didaktický test",22,2,"100.0","48.1","15.4"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Jablonec nad Nisou. Horní náměstí 1. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Písemná práce",22,1,"100.0","56.0","16.9"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Jablonec nad Nisou. Horní náměstí 1. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",22,0,"100.0","73.4","11.0"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Turnov. Skálova 373.               příspěvková organizace","Anglický jazyk","SOŠ umělecké","Didaktický test",6,1,"71.4","44.9","21.7"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Turnov. Skálova 373.               příspěvková organizace","Anglický jazyk","SOŠ umělecké","Písemná práce",6,0,"71.4","53.4","17.3"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Turnov. Skálova 373.               příspěvková organizace","Anglický jazyk","SOŠ umělecké","Ústní zkouška",6,1,"71.4","36.2","30.5"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Turnov. Skálova 373.               příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Didaktický test",10,4,"100.0","36.9","15.2"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Turnov. Skálova 373.               příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Písemná práce",10,1,"100.0","28.8","15.7"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Turnov. Skálova 373.               příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",10,1,"100.0","31.4","20.1"
"Střední uměleckoprůmyslová škola a Vyšší odborná škola. Turnov. Skálova 373.               příspěvková organizace","Matematika","SOŠ umělecké","Didaktický test",4,3,"28.6","20.2","10.5"
"Střední uměleckoprůmyslová škola sklářská. Kamenický Šenov. Havlíčkova 57. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Didaktický test",15,0,"100.0","46.1","12.8"
