"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Střední uměleckoprůmyslová škola sklářská. Kamenický Šenov. Havlíčkova 57. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Písemná práce",15,0,"100.0","67.8","9.1"
"Střední uměleckoprůmyslová škola sklářská. Kamenický Šenov. Havlíčkova 57. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Ústní zkouška",15,1,"100.0","48.5","15.5"
"Střední uměleckoprůmyslová škola sklářská. Kamenický Šenov. Havlíčkova 57. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Didaktický test",15,1,"100.0","50.0","16.2"
"Střední uměleckoprůmyslová škola sklářská. Kamenický Šenov. Havlíčkova 57. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Písemná práce",15,3,"100.0","33.0","21.1"
"Střední uměleckoprůmyslová škola sklářská. Kamenický Šenov. Havlíčkova 57. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",15,0,"100.0","63.3","13.4"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Didaktický test",14,2,"100.0","46.0","24.8"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Písemná práce",14,2,"100.0","40.4","21.9"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Ústní zkouška",14,3,"100.0","43.8","26.1"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Didaktický test",14,3,"100.0","40.1","21.8"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Písemná práce",14,0,"100.0","31.9","15.9"
"Střední uměleckoprůmyslová škola sklářská. Železný Brod. Smetanovo zátiší 470. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",14,2,"100.0","33.1","28.1"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Didaktický test",14,2,"100.0","44.0","19.6"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Písemná práce",14,0,"100.0","42.1","16.2"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Ústní zkouška",14,1,"100.0","39.0","18.8"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Didaktický test",14,2,"100.0","56.7","15.7"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Písemná práce",14,2,"100.0","48.4","19.6"
"Vyšší odborná škola sklářská a Střední škola. Nový Bor. Wolkerova 316. příspěvková organizace","Český jazyk a literatura","SOŠ umělecké","Ústní zkouška",14,1,"100.0","61.2","10.5"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Liberec. Kostelní 9. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Didaktický test",30,2,"83.8","52.1","16.7"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Liberec. Kostelní 9. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Písemná práce",30,0,"83.8","63.8","8.9"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Liberec. Kostelní 9. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Ústní zkouška",30,1,"83.8","47.1","18.0"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Liberec. Kostelní 9. příspěvková organizace","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",36,3,"100.0","50.0","11.9"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Liberec. Kostelní 9. příspěvková organizace","Český jazyk a literatura","SOŠ zdravotnické","Písemná práce",36,0,"100.0","48.2","12.6"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Liberec. Kostelní 9. příspěvková organizace","Český jazyk a literatura","SOŠ zdravotnické","Ústní zkouška",36,0,"100.0","52.0","16.4"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Liberec. Kostelní 9. příspěvková organizace","Matematika","SOŠ zdravotnické","Didaktický test",5,2,"13.5","22.8","16.3"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Didaktický test",17,2,"100.0","26.0","10.4"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Písemná práce",17,2,"100.0","32.1","18.1"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Ústní zkouška",17,4,"100.0","30.4","27.1"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",17,2,"100.0","40.9","9.8"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Český jazyk a literatura","SOŠ zdravotnické","Písemná práce",17,1,"100.0","35.6","14.3"
"Střední zdravotnická škola. Turnov. 28. října 1390. příspěvková organizace","Český jazyk a literatura","SOŠ zdravotnické","Ústní zkouška",17,1,"100.0","34.4","17.7"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Didaktický test",4,3,"87.5","12.3","19.4"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Písemná práce",4,1,"87.5","20.5","22.0"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Ústní zkouška",4,0,"87.5","28.7","16.5"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",5,2,"100.0","26.1","10.7"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOŠ zemědělské","Písemná práce",5,2,"100.0","22.2","14.3"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOŠ zemědělské","Ústní zkouška",5,0,"100.0","49.0","22.0"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Didaktický test",12,3,"80.0","36.7","18.5"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Písemná práce",12,1,"80.0","44.1","20.9"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Ústní zkouška",12,3,"80.0","27.1","23.4"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",15,2,"100.0","48.2","16.3"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Český jazyk a literatura","SOŠ zemědělské","Písemná práce",15,0,"100.0","44.3","17.0"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Český jazyk a literatura","SOŠ zemědělské","Ústní zkouška",15,1,"100.0","33.9","24.1"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Matematika","SOŠ zemědělské","Didaktický test",3,1,"20.0","39.8","19.2"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Anglický jazyk","SOU ostatní","Didaktický test",20,5,"92.3","29.5","18.7"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Anglický jazyk","SOU ostatní","Písemná práce",20,1,"92.3","63.4","17.5"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Anglický jazyk","SOU ostatní","Ústní zkouška",20,2,"92.3","36.6","23.7"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Český jazyk a literatura","SOU ostatní","Didaktický test",22,4,"100.0","37.1","13.2"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Český jazyk a literatura","SOU ostatní","Písemná práce",22,2,"100.0","21.9","15.2"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Český jazyk a literatura","SOU ostatní","Ústní zkouška",22,5,"100.0","29.0","29.9"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Anglický jazyk","SOU ostatní (nástavby)","Didaktický test",7,2,"56.3","37.5","21.9"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",7,2,"56.3","32.2","30.3"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",7,2,"56.3","25.3","26.0"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",11,1,"100.0","45.9","13.8"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",11,1,"100.0","42.6","21.1"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",11,0,"100.0","42.0","15.3"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Německý jazyk","SOU ostatní (nástavby)","Didaktický test",4,2,"37.5","30.9","18.3"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Německý jazyk","SOU ostatní (nástavby)","Písemná práce",4,4,"37.5","10.5","5.7"
"Euroškola Česká Lípa střední odborná škola s.r.o.","Německý jazyk","SOU ostatní (nástavby)","Ústní zkouška",4,0,"37.5","18.4","2.5"
"Integrovaná střední škola. Semily. 28. října 607. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Didaktický test",11,3,"46.2","24.4","12.5"
"Integrovaná střední škola. Semily. 28. října 607. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",10,4,"46.2","27.1","24.9"
"Integrovaná střední škola. Semily. 28. října 607. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",10,3,"46.2","22.5","20.1"
"Integrovaná střední škola. Semily. 28. října 607. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",24,9,"100.0","25.4","12.1"
"Integrovaná střední škola. Semily. 28. října 607. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",24,1,"100.0","49.2","13.9"
"Integrovaná střední škola. Semily. 28. října 607. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",23,5,"100.0","12.5","18.6"
"Integrovaná střední škola. Semily. 28. října 607. příspěvková organizace","Matematika","SOU ostatní (nástavby)","Didaktický test",7,7,"26.9","5.0","6.6"
"Integrovaná střední škola. Semily. 28. října 607. příspěvková organizace","Ruský jazyk","SOU ostatní (nástavby)","Didaktický test",4,0,"15.4","31.5","8.4"
"Integrovaná střední škola. Semily. 28. října 607. příspěvková organizace","Ruský jazyk","SOU ostatní (nástavby)","Písemná práce",4,0,"15.4","53.2","16.8"
"Integrovaná střední škola. Semily. 28. října 607. příspěvková organizace","Ruský jazyk","SOU ostatní (nástavby)","Ústní zkouška",4,1,"15.4","20.6","25.3"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Didaktický test",18,4,"80.0","30.0","18.7"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",18,2,"80.0","21.6","17.8"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",18,2,"80.0","46.5","25.2"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",22,9,"100.0","23.1","9.7"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",22,2,"100.0","19.9","12.3"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",22,1,"100.0","53.9","23.0"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Německý jazyk","SOU ostatní (nástavby)","Didaktický test",3,1,"16.0","19.4","9.1"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Německý jazyk","SOU ostatní (nástavby)","Písemná práce",3,1,"16.0","39.1","20.0"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Německý jazyk","SOU ostatní (nástavby)","Ústní zkouška",3,0,"16.0","39.9","14.1"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",2,1,"100.0","27.5","14.1"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",2,0,"100.0","30.1","7.1"
"Střední odborná škola obchodní s. r. o. se sídlem Liberec 6. Broumovská 839","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",2,0,"100.0","45.9","12.6"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Didaktický test",10,4,"85.7","16.6","10.5"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",10,0,"85.7","28.1","9.6"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",10,2,"85.7","13.4","18.4"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",12,4,"100.0","22.8","10.8"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",12,0,"100.0","45.6","17.8"
"Střední škola gastronomie a služeb. Liberec. Dvorská 447/29. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",12,0,"100.0","39.9","15.4"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Didaktický test",6,0,"62.5","77.4","3.6"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",6,0,"62.5","21.5","10.6"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",6,0,"62.5","38.1","15.1"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",8,1,"100.0","37.7","10.4"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",8,0,"100.0","19.8","7.5"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",8,4,"100.0","12.0","26.2"
"Střední škola hospodářská a lesnická. Frýdlant. Bělíkova 1387. příspěvková organizace","Matematika","SOU ostatní (nástavby)","Didaktický test",2,2,"25.0","8.4","5.7"
"Střední škola řemesel a služeb. Jablonec nad Nisou. Smetanova 66. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Didaktický test",8,2,"58.6","41.4","20.1"
"Střední škola řemesel a služeb. Jablonec nad Nisou. Smetanova 66. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",8,1,"58.6","45.0","23.1"
"Střední škola řemesel a služeb. Jablonec nad Nisou. Smetanova 66. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",8,0,"58.6","41.0","15.8"
"Střední škola řemesel a služeb. Jablonec nad Nisou. Smetanova 66. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",14,1,"100.0","39.7","10.0"
"Střední škola řemesel a služeb. Jablonec nad Nisou. Smetanova 66. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",14,0,"100.0","58.9","11.8"
"Střední škola řemesel a služeb. Jablonec nad Nisou. Smetanova 66. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",14,0,"100.0","40.1","15.1"
"Střední škola řemesel a služeb. Jablonec nad Nisou. Smetanova 66. příspěvková organizace","Matematika","SOU ostatní (nástavby)","Didaktický test",1,1,"13.8","10.4",
"Střední škola řemesel a služeb. Jablonec nad Nisou. Smetanova 66. příspěvková organizace","Německý jazyk","SOU ostatní (nástavby)","Didaktický test",4,0,"27.6","44.0","12.2"
"Střední škola řemesel a služeb. Jablonec nad Nisou. Smetanova 66. příspěvková organizace","Německý jazyk","SOU ostatní (nástavby)","Písemná práce",4,1,"27.6","34.6","29.0"
"Střední škola řemesel a služeb. Jablonec nad Nisou. Smetanova 66. příspěvková organizace","Německý jazyk","SOU ostatní (nástavby)","Ústní zkouška",4,1,"27.6","41.8","18.8"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Didaktický test",15,3,"71.4","48.6","25.8"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",15,3,"71.4","37.8","20.1"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",15,2,"71.4","48.1","29.1"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",22,6,"100.0","33.7","13.1"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",22,1,"100.0","38.4","17.9"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",22,4,"100.0","39.9","28.7"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Matematika","SOU ostatní (nástavby)","Didaktický test",7,6,"28.6","11.2","10.1"
"Střední škola. Lomnice nad Popelkou. Antala Staška 213. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",5,1,"100.0","32.7","9.7"
"Střední škola. Lomnice nad Popelkou. Antala Staška 213. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Písemná práce",6,1,"100.0","43.4","21.6"
"Střední škola. Lomnice nad Popelkou. Antala Staška 213. příspěvková organizace","Český jazyk a literatura","SOU ostatní (nástavby)","Ústní zkouška",5,1,"100.0","37.1","36.7"
"Střední škola. Lomnice nad Popelkou. Antala Staška 213. příspěvková organizace","Matematika","SOU ostatní (nástavby)","Didaktický test",4,4,"71.4","5.2","3.5"
"Integrovaná střední škola. Vysoké nad Jizerou. Dr. Farského 300. příspěvková organizace","Anglický jazyk","SOU technické","Didaktický test",24,1,"75.7","44.3","15.3"
"Integrovaná střední škola. Vysoké nad Jizerou. Dr. Farského 300. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",24,0,"75.7","48.3","9.5"
"Integrovaná střední škola. Vysoké nad Jizerou. Dr. Farského 300. příspěvková organizace","Anglický jazyk","SOU technické","Ústní zkouška",24,1,"75.7","27.5","14.9"
"Integrovaná střední škola. Vysoké nad Jizerou. Dr. Farského 300. příspěvková organizace","Český jazyk a literatura","SOU technické","Didaktický test",31,5,"100.0","39.6","10.0"
"Integrovaná střední škola. Vysoké nad Jizerou. Dr. Farského 300. příspěvková organizace","Český jazyk a literatura","SOU technické","Písemná práce",31,0,"100.0","39.2","14.6"
"Integrovaná střední škola. Vysoké nad Jizerou. Dr. Farského 300. příspěvková organizace","Český jazyk a literatura","SOU technické","Ústní zkouška",31,3,"100.0","40.1","21.7"
"Integrovaná střední škola. Vysoké nad Jizerou. Dr. Farského 300. příspěvková organizace","Matematika","SOU technické","Didaktický test",7,3,"24.3","27.5","13.3"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Anglický jazyk","SOU technické","Didaktický test",17,1,"92.3","56.9","14.6"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",17,0,"92.3","42.5","14.4"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Anglický jazyk","SOU technické","Ústní zkouška",17,1,"92.3","59.0","15.5"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Český jazyk a literatura","SOU technické","Didaktický test",18,3,"100.0","45.3","13.0"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Český jazyk a literatura","SOU technické","Písemná práce",18,0,"100.0","41.7","11.3"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Český jazyk a literatura","SOU technické","Ústní zkouška",18,1,"100.0","62.2","10.7"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Anglický jazyk","SOU technické","Didaktický test",21,2,"73.7","36.9","14.3"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",21,1,"73.7","31.7","12.5"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Anglický jazyk","SOU technické","Ústní zkouška",21,1,"73.7","38.9","20.0"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Český jazyk a literatura","SOU technické","Didaktický test",26,15,"100.0","26.2","11.3"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Český jazyk a literatura","SOU technické","Písemná práce",28,4,"100.0","16.6","12.0"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Český jazyk a literatura","SOU technické","Ústní zkouška",26,1,"100.0","34.9","20.8"
"Střední škola strojní. stavební a dopravní. Liberec II. Truhlářská 360/3. příspěvková organizace","Matematika","SOU technické","Didaktický test",5,5,"26.3","15.4","6.4"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",5,2,"100.0","33.7","19.5"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOU technické (nástavby)","Písemná práce",5,2,"100.0","21.3","16.3"
"Střední odborná škola a Střední odborné učiliště. Česká Lípa. 28. října 2707. příspěvková organizace","Český jazyk a literatura","SOU technické (nástavby)","Ústní zkouška",5,0,"100.0","55.9","27.8"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Anglický jazyk","SOU technické (nástavby)","Didaktický test",17,2,"100.0","26.6","12.7"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Anglický jazyk","SOU technické (nástavby)","Písemná práce",17,1,"100.0","29.3","16.8"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Anglický jazyk","SOU technické (nástavby)","Ústní zkouška",16,3,"100.0","29.8","21.7"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",17,2,"100.0","39.1","9.9"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Český jazyk a literatura","SOU technické (nástavby)","Písemná práce",17,2,"100.0","28.0","13.0"
"Střední škola a Mateřská škola. Na Bojišti 15. Liberec. příspěvková organizace","Český jazyk a literatura","SOU technické (nástavby)","Ústní zkouška",16,2,"100.0","62.4","26.8"
